==1055== NVPROF is profiling process 1055, command: ./particlefilter_float -s 1 -n 1
==1055== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==1055== Profiling application: ./particlefilter_float -s 1 -n 1
==1055== Profiling result:
==1055== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"sysmem_read_throughput","System Memory Read Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"sysmem_write_throughput","System Memory Write Throughput",56.263971MB/s,56.263971MB/s,56.263619MB/s
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"local_load_throughput","Local Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"local_store_throughput","Local Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"shared_load_throughput","Shared Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"shared_store_throughput","Shared Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"gld_efficiency","Global Memory Load Efficiency",25.000000%,25.000000%,25.000000%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"gst_efficiency","Global Memory Store Efficiency",25.000000%,25.000000%,25.000000%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"tex_cache_transactions","Unified Cache Transactions",2,2,2
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"flop_count_dp","Floating Point Operations(Double Precision)",2,2,2
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"flop_count_dp_add","Floating Point Operations(Double Precision Add)",1,1,1
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"flop_count_dp_fma","Floating Point Operations(Double Precision FMA)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"flop_count_dp_mul","Floating Point Operations(Double Precision Mul)",1,1,1
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"flop_count_sp","Floating Point Operations(Single Precision)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"flop_count_sp_add","Floating Point Operations(Single Precision Add)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"flop_count_sp_fma","Floating Point Operations(Single Precision FMA)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"flop_count_sp_mul","Floating Point Operation(Single Precision Mul)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"flop_count_sp_special","Floating Point Operations(Single Precision Special)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"inst_executed","Instructions Executed",188,188,188
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"inst_issued","Instructions Issued",205,205,205
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"dram_utilization","Device Memory Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"sysmem_utilization","System Memory Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",41.836394%,41.836394%,41.836394%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",12.921536%,12.921536%,12.921536%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",2.404007%,2.404007%,2.404007%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"stall_texture","Issue Stall Reasons (Texture)",0.000000%,0.000000%,0.000000%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"stall_sync","Issue Stall Reasons (Synchronization)",0.000000%,0.000000%,0.000000%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"stall_other","Issue Stall Reasons (Other)",7.979967%,7.979967%,7.979967%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"stall_constant_memory_dependency","Issue Stall Reasons (Immediate constant)",33.934335%,33.934335%,33.934335%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.055648%,0.055648%,0.055648%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"shared_efficiency","Shared Memory Efficiency",0.000000%,0.000000%,0.000000%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"inst_fp_32","FP Instructions(Single)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"inst_fp_64","FP Instructions(Double)",2,2,2
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"inst_integer","Integer Instructions",2569,2569,2569
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"inst_bit_convert","Bit-Convert Instructions",2,2,2
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"inst_control","Control-Flow Instructions",514,514,514
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"inst_compute_ld_st","Load/Store Instructions",2,2,2
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"inst_misc","Misc Instructions",2056,2056,2056
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"inst_inter_thread_communication","Inter-Thread Instructions",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"issue_slots","Issue Slots",204,204,204
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"cf_issued","Issued Control-Flow Instructions",21,21,21
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"cf_executed","Executed Control-Flow Instructions",21,21,21
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"ldst_issued","Issued Load/Store Instructions",34,34,34
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"ldst_executed","Executed Load/Store Instructions",34,34,34
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"atomic_transactions","Atomic Transactions",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"atomic_transactions_per_request","Atomic Transactions Per Request",0.000000,0.000000,0.000000
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"l2_atomic_throughput","L2 Throughput (Atomic requests)",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"l2_atomic_transactions","L2 Transactions (Atomic requests)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",1,1,1
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",0.311630%,0.311630%,0.311630%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",1,"stall_not_selected","Issue Stall Reasons (Not Selected)",0.556483%,0.556483%,0.556483%
