==43801== NVPROF is profiling process 43801, command: ./particlefilter_float -s 4 -n 1
==43801== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==43801== Profiling application: ./particlefilter_float -s 4 -n 1
==43801== Profiling result:
==43801== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"sysmem_read_throughput","System Memory Read Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"sysmem_write_throughput","System Memory Write Throughput",1.597444MB/s,1.614055MB/s,1.610983MB/s
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"local_load_throughput","Local Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"local_store_throughput","Local Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"shared_load_throughput","Shared Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"shared_store_throughput","Shared Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"gld_efficiency","Global Memory Load Efficiency",25.000000%,25.000000%,25.000000%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"gst_efficiency","Global Memory Store Efficiency",25.000000%,25.000000%,25.000000%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"tex_cache_transactions","Unified Cache Transactions",3908,3908,3908
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"flop_count_dp","Floating Point Operations(Double Precision)",1955,1955,1955
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"flop_count_dp_add","Floating Point Operations(Double Precision Add)",1954,1954,1954
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"flop_count_dp_fma","Floating Point Operations(Double Precision FMA)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"flop_count_dp_mul","Floating Point Operations(Double Precision Mul)",1,1,1
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"flop_count_sp","Floating Point Operations(Single Precision)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"flop_count_sp_add","Floating Point Operations(Single Precision Add)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"flop_count_sp_fma","Floating Point Operations(Single Precision FMA)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"flop_count_sp_mul","Floating Point Operation(Single Precision Mul)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"flop_count_sp_special","Floating Point Operations(Single Precision Special)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_executed","Instructions Executed",318063,318063,318063
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_issued","Instructions Issued",319655,321648,319986
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"dram_utilization","Device Memory Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"sysmem_utilization","System Memory Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",13.113958%,23.915672%,14.688242%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",29.859672%,40.587996%,36.177467%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"stall_memory_dependency","Issue Stall Reasons (Data Request)",1.685119%,2.291238%,2.048841%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"stall_texture","Issue Stall Reasons (Texture)",0.003624%,0.004987%,0.004437%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"stall_sync","Issue Stall Reasons (Synchronization)",0.000000%,0.000000%,0.000000%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"stall_other","Issue Stall Reasons (Other)",33.892335%,44.254436%,40.125988%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"stall_constant_memory_dependency","Issue Stall Reasons (Immediate constant)",2.990296%,7.821627%,3.525559%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.264437%,0.353555%,0.312527%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"shared_efficiency","Shared Memory Efficiency",0.000000%,0.000000%,0.000000%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_fp_32","FP Instructions(Single)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_fp_64","FP Instructions(Double)",1955,1955,1955
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_integer","Integer Instructions",5002751,5002751,5002751
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_bit_convert","Bit-Convert Instructions",2,2,2
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_control","Control-Flow Instructions",1000571,1000571,1000571
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_compute_ld_st","Load/Store Instructions",1955,1955,1955
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_misc","Misc Instructions",4002657,4002657,4002657
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_inter_thread_communication","Inter-Thread Instructions",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"issue_slots","Issue Slots",319165,321158,319496
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"cf_issued","Issued Control-Flow Instructions",31394,31394,31394
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"cf_executed","Executed Control-Flow Instructions",31394,31394,31394
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"ldst_issued","Issued Load/Store Instructions",64483,64483,64483
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"ldst_executed","Executed Load/Store Instructions",64484,64484,64484
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"atomic_transactions","Atomic Transactions",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"atomic_transactions_per_request","Atomic Transactions Per Request",0.000000,0.000000,0.000000
