texture_load_requests,inst_executed_tex_ops,l2_surface_atomic_store_bytes,dram_read_bytes,cf_executed,sysmem_read_utilization,stall_other,ldst_executed,tex_fu_utilization,dram_write_transactions,sysmem_write_throughput,inst_bit_convert,inst_executed_local_stores,tex_cache_hit_rate,inst_inter_thread_communication,sysmem_read_throughput,stall_memory_dependency,l2_tex_read_hit_rate,sysmem_write_bytes,inst_executed_surface_reductions,inst_executed_global_reductions,dram_read_throughput,gst_throughput,eligible_warps_per_cycle,l2_read_throughput,flop_count_hp_fma,inst_fp_64,l2_surface_load_bytes,flop_count_sp_add,inst_executed_global_atomics,tex_cache_throughput,sysmem_utilization,local_load_transactions,pcie_total_data_transmitted,flop_count_dp_add,l2_tex_read_throughput,stall_inst_fetch,inst_executed_global_stores,gld_transactions,global_reduction_requests,inst_fp_16,flop_count_hp,stall_texture,inst_executed_surface_loads,gst_requested_throughput,l2_surface_reduction_bytes,unique_warps_launched,inst_executed_surface_atomics,shared_load_throughput,inst_executed_global_loads,stall_exec_dependency,l2_write_transactions,l2_local_load_bytes,flop_dp_efficiency,global_atomic_requests,inst_executed_shared_stores,sysmem_read_transactions,atomic_transactions_per_request,stall_sync,inst_misc,l2_tex_hit_rate,inst_executed,flop_count_dp,stall_memory_throttle,tex_cache_transactions,inst_executed_shared_atomics,ldst_issued,l2_global_reduction_bytes,l2_read_transactions,local_load_throughput,l2_tex_write_hit_rate,gst_transactions_per_request,ecc_transactions,flop_sp_efficiency,l2_atomic_throughput,dram_write_bytes,dram_write_throughput,sysmem_read_bytes,stall_constant_memory_dependency,stall_not_selected,gld_transactions_per_request,benchmark name,gst_efficiency,single_precision_fu_utilization,surface_atomic_requests,surface_store_requests,pcie_total_data_received,sysmem_write_utilization,flop_count_dp_mul,special_fu_utilization,gld_requested_throughput,l2_atomic_transactions,inst_compute_ld_st,shared_load_transactions_per_request,ipc,l2_global_load_bytes,achieved_occupancy,flop_count_hp_add,tex_utilization,inst_integer,local_memory_overhead,surface_reduction_requests,l2_local_global_store_bytes,l2_write_throughput,local_store_transactions,inst_replay_overhead,inst_executed_surface_stores,gld_throughput,l2_global_atomic_store_bytes,flop_count_sp_fma,local_store_requests,global_hit_rate,surface_load_requests,shared_load_transactions,flop_count_hp_mul,shared_efficiency,shared_store_throughput,sysmem_write_transactions,l2_tex_write_throughput,flop_count_sp,ldst_fu_utilization,local_load_transactions_per_request,shared_store_transactions,l2_tex_read_transactions,branch_efficiency,warp_execution_efficiency,dram_utilization,cf_fu_utilization,inst_per_warp,inst_executed_shared_loads,inst_control,double_precision_fu_utilization,l2_tex_write_transactions,warp_nonpred_execution_efficiency,shared_store_transactions_per_request,flop_hp_efficiency,inst_issued,inst_executed_local_loads,stall_pipe_busy,local_load_requests,global_store_requests,atomic_transactions,l2_surface_store_bytes,shared_utilization,ecc_throughput,gst_transactions,issued_ipc,local_store_throughput,issue_slots,gld_efficiency,local_hit_rate,sm_efficiency,local_store_transactions_per_request,cf_issued,half_precision_fu_utilization,l2_utilization,flop_count_sp_mul,dram_read_transactions,inst_fp_32,issue_slot_utilization,flop_count_sp_special,flop_count_dp_fma,global_load_requests
0,0,0,209789408,13107618,0,0.04449656,19662803,2,274089,65.333008,0,0,0.7499887900000001,0,0.000000,0.7701222799999999,0.00014448,6477,0,0,81.671447,5.002178,1.554266,81.672307,0,0,0,0,0,326.672945,1,0,1057426,0,81.668236,0.04334596,584,26219327,0,0,0,0.0,0,341.956055,0,6553600,0,0.000000,6555019,0.19149270000000002,251463,0,0.0,0,0,0,0.000000,0.0,1468008155,0.00015723999999999998,111420221,0,0.00036866000000000004,26215819,0,39323603,0,6557587,0.000000,0.33165041,1.000000,0,0.0,0.000000,8770852,269.522193,0,0.00021391,0.00706004,4.000000,bfs,0.07084850999999999,2,0,0,10335305,1,0,0,81.668236,0,209717203,0.000000,1.226862,209760608,0.771907,0,2,1468011243,0.0,0,18701,5.168067,0,0.000068,0,81.668236,0,0,0,0.0,0,0,0,0.0,0.000000,202,5.002178,0,1,0.000000,0,6555019,1.0,0.99998551,3,1,17.001377,0,209715366,0,584,0.94116284,0.000000,0.0,111428082,0,0.00120028,0,584,0,0,0,0.000000,584,1.227039,0.000000,111427914,1.0,0.0,0.998001,0.000000,13107618,0,1,0,6555919,0,0.30675916000000003,0,0,26215819
0,0,0,40106083792,67225600,0,0.014092130000000001,3222630400,2,13129864,580.000000,0,0,0.50169743,0,0.000000,0.26312765,0.40464505,160,0,0,135.612366,1.418237,9.694474,226.127353,0,0,0,0,0,226.917988,1,0,171264,0,226.233232,0.03179115,3328000,8388608002,0,0,0,0.0,0,1.418237,0,51200,0,1817.471260,525209600,0.01623676,13108173,0,0.0,0,525568000,0,0.000000,0.14754915999999998,6461849600,0.40260637000000005,38182502400,0,0.00018547,2097152000,0,4804300800,0,2089845031,0.000000,0.0,3.938462,0,0.89164013,0.000000,420155664,1.420690,0,4.935e-05,0.48643211000000003,15.971924,gemm,1.0,10,0,0,298240,1,0,0,226.917988,0,100927078400,1.998246,4.048194,66866224928,0.249778,0,2,36243046400,0.0,0,419430400,1.418343,0,0.000009,0,226.917988,0,1073741824000,0,0.0038582,0,4199219200,0,0.44478,229.776623,5,1.418237,2147588505600,2,0.000000,530892800,2090823554,1.0,1.0,5,1,745752.000000,2101452800,2147942400,0,13107200,0.99818975,1.010132,0.0,38182851122,0,0.04053623,0,13107200,0,0,5,0.000000,13107200,4.039591,0.000000,34906043321,1.0,0.0,0.99867577,0.000000,67225600,0,2,104857600,1253315118,1073848320000,0.92322961,0,0,2097152000
0,0,0,2098139,108181,0,0.2115418,234026,1,403,9.735824,0,0,0.49644203,0,0.000000,0.34666027,0.10096576,160,0,0,124.678011,7.788708,2.517652,138.912469,0,0,0,0,0,139.649099,1,0,194,0,138.614661,0.08286511,1093,293762,0,0,0,0.0,0,7.788708,0,1104,0,532.066110,18768,0.13309148,4109,0,0.0,0,35328,0,0.000000,0.17573459,3185088,0.12470646,833421,0,0.00018703999999999997,73440,0,256373,0,73052,0.000000,0.54721672,3.747484,0,0.0,0.000000,12914,785.828291,0,0.02297856,0.01810315,15.652280,pathfinder,1.0,3,0,0,85,1,0,0,136.804395,0,3854144,0.990190,1.722140,2332672,0.809182,0,1,13427008,0.0,0,131072,7.813566,0,0.006640,0,138.614661,0,0,0,0.0,0,69952,0,0.96667238,266.033055,5,7.788708,0,2,0.000000,34976,72896,1.0,0.9992548800000001,5,1,754.910326,70645,1731072,0,4096,0.95947906,0.990036,0.0,838955,0,0.00883799,0,4096,0,0,2,0.000000,4096,1.733465,0.000000,781546,0.9869403,0.0,0.7672325600000001,0.000000,108181,0,1,0,65566,0,0.40371153,0,0,73440
0,0,0,2214601432,364904448,0,0.37931813,893386752,1,67078138,25.306641,1400230,0,0.49902534000000004,0,0.000000,0.75330343,0.66666667,160,0,0,161.970817,111.581141,3.116137,161.971213,0,0,0,169,0,161.969799,1,0,6848,0,161.969799,0.16186716,16777216,276824066,0,0,0,0.0132418,0,111.581141,0,4194304,0,957.301415,16777216,0.23146889999999998,67108877,0,0.0,0,150994944,0,0.000000,0.30289656,17381195776,0.75073931,2105540608,0,0.10315297,69206016,0,792723456,0,76546591,0.000000,1.0,16.000000,0,3.1799999999999996e-06,0.000000,2146500436,108.666736,0,0.052516980000000005,0.01548462,64.000000,sort,1.0,2,0,0,11520,1,0,1,161.969799,0,11276386304,1.000000,2.213395,2449473536,0.992273,0,1,15235809280,0.0,0,2147483648,111.583905,0,0.013764,0,161.969799,0,0,0,0.0,0,201326592,0,1.0,787.779290,5,111.581141,169,4,0.000000,165675008,76546048,1.0,1.0,8,2,1004.000000,201326592,5905580032,0,67108864,0.99010209,1.097222,0.0,2105556806,0,0.00348126,0,67108864,0,0,4,0.000000,67108864,2.213405,0.000000,2061516580,1.0,0.0,0.99988213,0.000000,364904448,0,2,0,69206294,169,0.54177727,0,0,35651584
0,0,0,3360068903,277060285,0,0.10808654000000001,60000192,2,24984686,50.894531,40000128,0,0.53451031,0,0.000000,0.96827364,0.5932475,160,0,0,187.138542,242.691146,1.868427,304.872504,0,0,0,3786554058,0,242.106127,1,0,1092,0,304.870835,0.15391269,6250020,820002626,0,0,0,0.28506544,0,242.691146,0,1250004,0,0.000000,51250164,0.16880430000000002,25000162,0,0.0,0,0,0,0.000000,0.0,5617393289,0.54086734,1461528106,0,0.66733427,205000656,0,232500744,0,258147384,0.000000,0.0,4.000000,0,0.09405637,0.000000,799509956,242.429448,0,0.00016357,0.02118589,16.000000,cfd,1.0,3,0,0,443,1,0,1,207.700251,0,1840005823,0.000000,1.520926,8260671072,0.869437,0,2,9745369523,0.0,0,800002560,242.691272,0,0.000461,0,304.870835,0,8325772853,0,0.0,0,0,0,0.0,0.000000,5,242.691146,23060276174,1,0.000000,0,258145971,1.0,1.0,9,1,1169.218743,0,6603523450,0,25000080,1.0,0.000000,0.0,1461556774,0,0.00476077,0,25000080,0,0,0,0.000000,25000080,1.520403,0.000000,1248613210,1.0,0.0,0.99981176,0.000000,277060285,0,2,2622176410,105002153,17694222587,0.32476616999999997,600168596,0,205000656
0,0,0,201344736,89653248,0,0.34894351999999995,26214400,1,25163314,139.025391,201326592,0,0.5,0,0.000000,0.38436112,0.08232621,160,0,0,104.158572,173.620556,3.120787,110.691962,0,0,0,301989874,0,110.318480,1,0,512,0,110.658821,0.14168365,6291456,25165826,0,0,0,0.0016568800000000001,0,173.620556,0,2097152,0,930.656058,1572864,0.20396628,25165837,0,0.0,0,6437056,0,0.000000,0.35157414000000003,1677721684,0.044864509999999996,409993216,0,0.00457034,6291456,0,47710208,0,6291904,0.000000,0.0,4.000000,0,0.047111789999999994,0.000000,805226048,173.603239,0,0.0008510600000000001,0.01797283,16.000001,dwt2d,1.0,5,0,0,113,1,0,1,105.545085,0,524570357,1.000000,2.526962,201326592,0.940593,0,1,2499805324,0.0,0,805306368,173.620645,0,0.000302,0,110.658821,0,704642974,0,0.0,0,8774040,0,0.99063303,619.682795,5,173.620556,1711275822,3,0.000000,5842246,6291456,1.0,0.98385963,8,2,14768.617963,10161930,1174405190,0,25165824,0.90558508,1.000000,0.0,410006035,0,0.00602224,0,25165824,0,0,4,0.000000,25165824,2.525601,0.000000,361770885,1.0,0.0,0.99933603,0.000000,89653248,0,2,61372128,6292023,1811939272,0.5571191600000001,100663282,0,6291456
0,0,0,151068176,826801,0,0.22244823,476832,2,3934838,23.124023,26459968,0,0.52095567,0,0.000000,0.98870321,0.10343825000000001,160,0,0,200.624991,256.492334,0.373192,200.765807,0,0,0,0,336547,200.618869,1,0,512,0,200.618869,0.0325688,32768,4218882,0,0,0,0.0,0,256.492334,0,1280,0,0.000000,131840,0.7461278,4523753,0,0.0,2426603,0,0,9.076660,0.0,28143737,0.10343825000000001,13151429,0,0.02165954,3481859,0,2956827,0,8693594,0.000000,0.0,8.000000,0,0.0,19.933360,125914816,248.964212,0,0.00485292,0.00169388,32.000061,gups,1.0,1,0,0,512,1,0,1,200.618869,9038409,8691116,0.000000,0.387411,133493824,0.483676,0,1,193616753,0.0,0,8388608,256.505054,0,0.001909,0,200.618869,144603840,0,0,0.0,0,0,0,0.0,0.000000,5,256.492334,0,1,0.000000,0,4171682,1.0,1.0,9,1,10288.419922,0,14071208,1,262144,0.99467235,0.000000,0.0,13215422,0,0.00039153,0,262144,3054512,0,0,0.000000,262144,0.389413,0.000000,11880110,1.0,0.0,0.92076759,0.000000,826801,0,2,0,4720880,81920,0.08200497999999999,81920,0,527360
85500000,10687500,0,2184628128,15315104,0,0.19942725,21877604,2,8768573,27.137695,0,0,0.5000050699999999,0,0.000000,0.93579783,0.0276342,160,0,0,221.084821,18.266726,0.445575,221.285968,0,0,0,350000000,0,442.575000,1,0,768,0,221.286051,0.0043456400000000004,2187500,35000002,0,0,0,0.02450654,0,18.266726,0,63368,0,0.000000,2187500,0.047192559999999995,8750013,0,0.0,0,0,0,0.000000,0.0,192138880,0.024563730000000002,82392360,0,0.0048008,85500000,0,96877604,0,70000064,0.000000,0.0,4.000000,0,0.01876036,0.000000,280594336,18.305500,0,5.424e-05,0.0013954,16.000001,kmeans,1.0,1,0,0,256,1,0,0,18.266726,0,694000000,0.000000,0.377056,2240000000,0.949890,0,2,900333312,0.0,0,280000000,18.266753,0,0.000756,0,146.133809,0,350000000,0,0.0,0,0,0,0.0,0.000000,5,18.266726,1050000000,1,0.000000,0,70000000,1.0,1.0,8,1,1300.220300,0,84083328,0,8750000,0.98162703,0.000000,0.0,82402411,0,0.00011429,0,8750000,0,0,0,0.000000,8750000,0.377279,0.000000,78836849,0.125,0.0,0.99912288,0.000000,15315104,0,2,0,68269629,710000000,0.09023863,0,0,8750000
0,0,0,8539132544,7366479488,0,0.03976984,7639790912,1,27590497,7.000000,68590000000,0,0.02601964,0,0.000000,0.0012703800000000002,0.9545251299999999,160,0,0,407.790854,4.094440,0.165288,8.726311,0,2194947108864,0,0,0,2.902818,1,0,798720,480163554432,8.725667,0.0049185,109744000,7780473122,0,0,0,0.0,0,1.023610,0,1048576,0,84.181693,334474880,0.8958520900000001,2743642671,0,,0,84405152,0,0.000000,0.058104319999999994,250589093984,0.96901435,127891432864,3566747108864,4e-08,1945118280,0,8954535248,0,5847321272,0.000000,0.99989235,25.000000,0,,0.000000,882895904,42.163166,0,1.7539999999999998e-05,6.367e-05,23.261756,lavamd,0.25,1,0,0,420352,1,342983554432,0,2.357794,0,186453844832,2.039683,0.172710,187100453632,0.562469,0,,245581082784,0.0,0,87795200000,4.094504,0,0.000117,0,8.725667,0,0,0,0.0,0,14102104000,0,0.0858593,2.708074,5,4.094440,0,1,0.000000,453656064,5846889176,1.0,0.78300396,1,1,121966.774811,6913872000,179917439328,10,2743600000,0.7819222299999999,5.374744,,127906398952,0,3.62e-06,0,685900000,0,0,,0.000000,2743600000,0.172730,0.000000,120710825781,0.2702136,0.0,,0.000000,7366479488,0,,0,266847892,68590000000,0.04075317,0,1371800000000,1128983792
0,0,0,28649568,3568769232,0,0.61671339,49807044,1,36366484,642.000000,1073741824,928054,0.5,0,0.000000,0.00358383,0.77391472,270592,0,131755,713.354580,27.276822,6.951467,4.307521,0,0,0,216000008826,202891,1.832666,1,2631663,442368,0,1.303937,0.14832385,8456824,2326030,135716,0,0,0.00020752,0,26.118409,0,8475496,0,561.849627,123457,0.18598254,37770594,41913568,0.0,212117,162304,0,1.053516,0.04911625,56911145904,0.08214047000000001,24850151464,0,0.0035195,2355298,0,76467872,4372864,5535922,2.047706,0.051223340000000006,4.145234,0,0.28381438,251.380282,1163727488,28.296890,0,0.04728036,0.07145646,18.840811,mandelbrot,1.0,8,0,0,220160,1,0,1,0.000000,630992,279136676,1.000000,3.659934,11752192,0.833318,0,1,110869698400,0.09463803999999999,0,1197872192,29.389433,2377989,0.005808,0,0.000000,6884576,57984592816,2364755,0.24901381,0,176288,0,0.57391402,404.278801,8456,29.100860,493372519518,1,3.476669,126848,1675788,0.9999954,0.9683578,1,2,2962.368901,176288,56004415338,0,37399727,0.89970021,0.781546,0.0,24851154881,755676,0.01189246,1536719,35056007,352555,0,1,0.000000,35055517,3.660088,1.850322,23016435574,0.0,0.49586554,0.9999065,2.541284,3568769232,0,1,161403325060,895299,490318534680,0.8474673799999999,536838144,0,419946
0,0,0,389384,30456,0,0.16364591,61852,1,16611,9.839735,0,0,0.35632184,0,0.000000,0.37321620000000005,0.061280720000000004,160,0,0,22.982756,16.575830,0.263572,24.538004,0,0,0,0,0,13.332733,1,0,228,0,23.782713,0.13538475,3008,27826,0,0,0,0.0008258899999999999,0,11.531012,0,188,0,655.826319,3572,0.23643586,8661,0,0.0,0,9400,0,0.000000,0.11810893,297000,0.33966262999999997,150750,0,0.00553405,6956,0,61852,0,12824,0.000000,0.73908014,2.875000,0,0.0,0.000000,531554,31.923746,0,0.02359899,0.00158946,7.791304,nw,0.69565217,1,0,0,98,1,0,0,13.017432,0,445560,3.250000,0.273354,397056,0.142125,0,1,561562,0.0,0,276736,16.600814,0,0.008039,0,23.782713,0,0,0,0.0,0,85540,0,0.09349385,223.413361,5,16.575830,0,1,0.000000,29140,12408,1.0,0.40671641999999997,2,1,804.000000,26320,291776,0,8648,0.39385008,3.100000,0.0,151912,0,0.0004858,0,6016,0,0,2,0.000000,8648,0.273458,0.000000,135100,0.54734848,0.0,0.7983444199999999,0.000000,30456,0,1,0,12168,0,0.061136460000000004,0,0,6956
0,0,0,1891460420,7824005902,0,0.21107788,3912104531,3,35028558,156.000000,386500000,31250,0.7499718400000001,0,0.000000,0.81049762,0.98457155,160,0,0,217.796427,775.516602,1.409536,791.878876,0,125174591376,0,0,0,917.664947,1,0,130925,113499247,739.945295,0.22234259,1219727,125178849606,0,0,0,0.025928569999999998,0,193.860352,0,15632,0,320.068296,3911995121,0.47561960999999997,35625990,0,0.09097613,0,171952,0,0.000000,0.8975982100000001,253123619,0.98450863,35208237466,721541956,0.00285183,31294712401,0,15647668728,0,3912136708,0.000000,1.0,29.105674,0,0.00029157,0.000000,1120913874,126.115888,0,0.07161925,0.026554509999999996,31.998723,particlefilter,1.0,2,0,0,167460,1,84012208,1,184.986306,0,125177091376,1.000000,1.040136,125187507234,0.966004,0,5,625882957779,0.00108975,0,1140031264,250.743677,125000,0.008316,0,739.945295,0,37000000,125000,0.0,0,75229,0,0.8832780499999999,432.240474,5,775.516602,74000000,1,0.000000,101594,3912109601,1.0,0.99993807,3,1,2252318.159348,282353,125177092272,10,35625977,0.9830297,0.590828,0.0,35209344231,0,0.00240266,0,5313477,0,0,1,0.000000,35500977,1.044966,132.955832,35209328605,0.37467501,0.0,0.9961555099999999,4.000000,7824005902,0,1,0,59108138,151503052,0.26113897999999997,39503052,262015250,15647356200
0,0,0,403472409,25623601,0,0.25811074,20971520,2,10405315,67.022461,116523008,0,0.55553145,0,0.000000,0.58138905,0.66384252,160,0,0,161.184554,127.702821,2.024335,187.774448,0,149815296,0,216399867,0,214.685821,1,0,512,16646144,187.771550,0.0552543,2600960,67174402,0,0,0,1.0549999999999999e-05,0,127.702821,0,524288,0,210.709655,5242880,0.29353319,10403853,0,0.37645509,0,3645408,0,0.000000,0.18465923,428594484,0.56149092,149981073,266338304,0.01029051,16793600,0,33849184,0,14688482,0.000000,0.9998978900000001,4.000000,0,0.05882111,0.000000,332970109,127.720938,0,0.0001442,0.00842665,16.000001,srad,1.0,3,0,0,750,1,16777216,1,175.996556,0,366475264,1.375000,1.696455,470024192,0.979299,0,1,1573473836,0.0,0,332922880,127.702981,0,0.000075,0,187.771550,0,516030432,0,0.0,0,4291584,0,0.8988764,173.428866,5,127.702821,1331691453,1,0.000000,3532275,14688256,0.97175629,0.97806079,7,1,286.066196,3121152,478252570,8,10403840,0.90184357,1.000000,0.0,149987996,0,0.0032594,0,10403840,0,0,1,0.000000,10403840,1.696644,0.000000,133713998,0.93729085,0.0,0.99869258,0.000000,25623601,0,2,83230720,12608512,1015414766,0.37813865999999996,83230715,116523008,16793600
0,0,0,5932706016,64901219,0,0.062195549999999995,132743253,3,62547849,21.242786,0,0,0.5,201827968,0.000000,0.92627438,0.11946972,160,0,0,192.798542,337.683588,1.186575,271.909236,0,0,0,0,0,192.800261,1,0,1024,0,192.798127,0.03404992,16276048,741594866,0,0,0,0.03412846,0,337.680477,0,15625024,0,257.281456,46875000,0.16477471000000002,63151054,0,0.0,0,23111993,0,0.000000,0.47747391,3000003072,0.1223268,515625216,0,0.63569453,185398716,0,278098122,0,185397400,0.000000,0.7087566200000001,7.997347,0,0.0,0.000000,2001531168,160.292764,0,0.11072395,0.01073941,17.298386,where,1.0,2,0,0,512,1,0,1,118.437713,0,2539513684,1.563380,0.889163,5932693248,0.829248,0,1,8000003072,0.0,0,2020833312,337.737526,0,0.008462,0,192.798127,0,0,0,0.48755778,0,36132833,0,0.9508726900000001,257.281435,5,337.683588,0,1,0.000000,36132830,185396664,1.0,1.0,8,1,263.653930,23111993,1461527936,0,63151041,0.99987392,1.563380,0.0,515670536,0,0.00350421,0,63151041,0,0,2,0.000000,63151041,0.896687,0.000000,500045348,1.0,0.0,0.9996811700000001,0.000000,64901219,0,2,0,185397063,0,0.21109655,0,0,185398716
0,0,0,757426854080,5918190072,0,0.21882552,35561406011,4,6258858565,87.492509,115385669,8763831682,0.50397442,0,0.000000,0.79529612,0.9924480699999999,160,0,3996,209.621963,174.407227,1.049269,419.647961,0,0,0,32302820676,4903,610.055917,1,62195529272,2240512,0,419.646798,0.37037037,4511619,96920992370,3996,0,0,0.25097263000000003,0,24.408789,0,30502,0,0.000000,6520837314,0.20908442000000002,24604200777,1175049426912,0.0,4903,0,0,1.000000,0.0,170465580866,0.9933159,86258348540,0,0.01111111,60763323043,0,75843181892,127872,41798143259,624.435082,0.99905648,32.000000,0,7e-08,17.229044,200283474080,489.960569,0,0.49537037,0.00808296,48.325921,raytracing,0.32975066,2,0,0,3060224,1,0,1,760.958984,17798,404365369439,0.000000,0.875386,162487434336,0.600796,0,1,287673683667,0.98215587,0,787334175264,332.473067,24596992977,0.120000,0,65.547373,156896,86137547613,24447992068,0.22224532,0,0,0,0.0,0.000000,5,247.022920,247145568252,1,6.768841,0,41798027456,1.0,0.9743609499999999,8,1,2827957.135270,0,64225523671,0,24604192977,0.58472328,0.000000,0.0,86260829481,15957380536,0.00168754,36533074951,1920000,8899,0,0,0.000000,8640000,0.887282,246.950633,81800921783,0.25,0.49980996,0.05010271,5.729057,5918190072,0,1,42567652350,23669589190,172094853086,0.21035187,199534785,0,14145068280
0,0,0,268451136,6297856,0,0.04619414,8404640,2,8386785,151.528320,40960,0,0.5,0,0.000000,0.93312909,0.0,160,0,0,678.850586,242.447094,1.907206,95.089976,0,0,0,0,0,95.088526,1,0,614,0,95.088526,0.02190904,2097152,33554434,0,0,0,0.0,0,242.447094,0,2102496,0,0.000000,2097152,0.15079394000000002,8388621,0,0.0,0,0,0,0.000000,0.0,537075712,0.0,58754816,0,0.7620720599999999,8388608,0,16781056,0,8388736,0.000000,0.0,4.000000,0,0.00518491,0.000000,268377120,242.222711,0,0.00038008,0.01571204,16.000001,activation_fw,1.0,3,0,0,716,1,0,1,95.088526,0,134258688,0.000000,1.290602,268435456,0.993786,0,1,873612288,0.0,0,268435456,242.447470,0,0.000327,0,95.088526,0,67108864,0,0.0,0,0,0,0.0,0.000000,5,242.447094,134217728,1,0.000000,0,8388608,1.0,1.0,9,1,45902.200000,0,201367552,0,8388608,0.96424137,0.000000,0.0,58774213,0,0.00339545,0,8388608,0,0,0,0.000000,8388608,1.290953,0.000000,52479257,1.0,0.0,0.99720349,0.000000,6297856,0,2,0,8389098,268435456,0.32273833,0,0,8388608
